REF_DATE,GEO,DGUID,North American Industry Classification System (NAICS),Adjustments,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
Sep-19,"Vancouver, British Columbia",2016S0503933,"Beer, wine and liquor stores [4453]",Unadjusted,Dollars,81,thousands,3,v52367283,14.18.1,72436,A,,,0
Sep-19,"Vancouver, British Columbia",2016S0503933,Health and personal care stores [446],Unadjusted,Dollars,81,thousands,3,v52367284,14.19.1,264483,B,,,0
Sep-19,"Vancouver, British Columbia",2016S0503933,Gasoline stations [447],Unadjusted,Dollars,81,thousands,3,v52367286,14.20.1,227173,B,,,0
Sep-19,"Vancouver, British Columbia",2016S0503933,Clothing and clothing accessories stores [448],Unadjusted,Dollars,81,thousands,3,v52367287,14.21.1,325520,A,,,0
Sep-19,"Vancouver, British Columbia",2016S0503933,Clothing stores [4481],Unadjusted,Dollars,81,thousands,3,v52367288,14.22.1,255245,A,,,0
Sep-19,"Vancouver, British Columbia",2016S0503933,Shoe stores [4482],Unadjusted,Dollars,81,thousands,3,v52367289,14.23.1,34290,A,,,0
Sep-19,"Vancouver, British Columbia",2016S0503933,"Jewellery, luggage and leather goods stores [4483]",Unadjusted,Dollars,81,thousands,3,v52367290,14.24.1,35985,B,,,0
Sep-19,"Vancouver, British Columbia",2016S0503933,"Sporting goods, hobby, book and music stores [451]",Unadjusted,Dollars,81,thousands,3,v52367291,14.25.1,88523,B,,,0
Sep-19,"Vancouver, British Columbia",2016S0503933,General merchandise stores [452],Unadjusted,Dollars,81,thousands,3,v52367292,14.26.1,350713,A,,,0
Sep-19,"Vancouver, British Columbia",2016S0503933,Department stores [4521],Unadjusted,Dollars,81,thousands,3,v52367293,14.27.1,,x,,,0
Sep-19,"Vancouver, British Columbia",2016S0503933,Other general merchandise stores [4529],Unadjusted,Dollars,81,thousands,3,v52367294,14.28.1,,x,,,0
Sep-19,"Vancouver, British Columbia",2016S0503933,Miscellaneous store retailers [453],Unadjusted,Dollars,81,thousands,3,v52367295,14.29.1,96805,C,,,0
Sep-19,"Vancouver, British Columbia",2016S0503933,Cannabis stores [453993],Unadjusted,Dollars,81,thousands,3,v1035339095,14.30.1,3150,B,,,0
Sep-19,Yukon,2016A000260,Retail trade [44-45],Unadjusted,Dollars,81,thousands,3,v52367303,15.1.1,75337,A,,,0
Sep-19,Yukon,2016A000260,Retail trade [44-45],Seasonally adjusted,Dollars,81,thousands,3,v52367304,15.1.2,73033,A,,,0
Sep-19,Yukon,2016A000260,Motor vehicle and parts dealers [441],Unadjusted,Dollars,81,thousands,3,v52367315,15.2.1,12283,A,,,0
Sep-19,Yukon,2016A000260,Automobile dealers [4411],Unadjusted,Dollars,81,thousands,3,v52367326,15.3.1,,x,,,0
Sep-19,Yukon,2016A000260,New car dealers [44111],Unadjusted,Dollars,81,thousands,3,v52367327,15.4.1,,x,,,0
Sep-19,Yukon,2016A000260,Used car dealers [44112],Unadjusted,Dollars,81,thousands,3,v52367328,15.5.1,,x,,,0
Sep-19,Yukon,2016A000260,Other motor vehicle dealers [4412],Unadjusted,Dollars,81,thousands,3,v52367329,15.6.1,,x,,,0
Sep-19,Yukon,2016A000260,"Automotive parts, accessories and tire stores [4413]",Unadjusted,Dollars,81,thousands,3,v52367330,15.7.1,,x,,,0
Sep-19,Yukon,2016A000260,Furniture and home furnishings stores [442],Unadjusted,Dollars,81,thousands,3,v52367331,15.8.1,,x,,,0
Sep-19,Yukon,2016A000260,Furniture stores [4421],Unadjusted,Dollars,81,thousands,3,v52367332,15.9.1,,x,,,0
Sep-19,Yukon,2016A000260,Home furnishings stores [4422],Unadjusted,Dollars,81,thousands,3,v52367305,15.10.1,,x,,,0
Sep-19,Yukon,2016A000260,Electronics and appliance stores [443],Unadjusted,Dollars,81,thousands,3,v52367306,15.11.1,,x,,,0
Sep-19,Yukon,2016A000260,Building material and garden equipment and supplies dealers [444],Unadjusted,Dollars,81,thousands,3,v52367307,15.12.1,,x,,,0
Sep-19,Yukon,2016A000260,Food and beverage stores [445],Unadjusted,Dollars,81,thousands,3,v52367308,15.13.1,,x,,,0
Sep-19,Yukon,2016A000260,Grocery stores [4451],Unadjusted,Dollars,81,thousands,3,v52367309,15.14.1,,x,,,0
Sep-19,Yukon,2016A000260,Supermarkets and other grocery (except convenience) stores? [44511],Unadjusted,Dollars,81,thousands,3,v52367310,15.15.1,,x,,,0
Sep-19,Yukon,2016A000260,Convenience stores [44512],Unadjusted,Dollars,81,thousands,3,v52367311,15.16.1,,x,,,0
Sep-19,Yukon,2016A000260,Specialty food stores [4452],Unadjusted,Dollars,81,thousands,3,v52367312,15.17.1,,x,,,0
Sep-19,Yukon,2016A000260,"Beer, wine and liquor stores [4453]",Unadjusted,Dollars,81,thousands,3,v52367313,15.18.1,,x,,,0
Sep-19,Yukon,2016A000260,Health and personal care stores [446],Unadjusted,Dollars,81,thousands,3,v52367314,15.19.1,,x,,,0
Sep-19,Yukon,2016A000260,Gasoline stations [447],Unadjusted,Dollars,81,thousands,3,v52367316,15.20.1,13620,B,,,0
Sep-19,Yukon,2016A000260,Clothing and clothing accessories stores [448],Unadjusted,Dollars,81,thousands,3,v52367317,15.21.1,,x,,,0
Sep-19,Yukon,2016A000260,Clothing stores [4481],Unadjusted,Dollars,81,thousands,3,v52367318,15.22.1,,x,,,0
Sep-19,Yukon,2016A000260,Shoe stores [4482],Unadjusted,Dollars,81,thousands,3,v52367319,15.23.1,,..,,,0
Sep-19,Yukon,2016A000260,"Jewellery, luggage and leather goods stores [4483]",Unadjusted,Dollars,81,thousands,3,v52367320,15.24.1,,x,,,0
Sep-19,Yukon,2016A000260,"Sporting goods, hobby, book and music stores [451]",Unadjusted,Dollars,81,thousands,3,v52367321,15.25.1,,x,,,0
Sep-19,Yukon,2016A000260,General merchandise stores [452],Unadjusted,Dollars,81,thousands,3,v52367322,15.26.1,,x,,,0
Sep-19,Yukon,2016A000260,Department stores [4521],Unadjusted,Dollars,81,thousands,3,v52367323,15.27.1,,x,,,0
Sep-19,Yukon,2016A000260,Other general merchandise stores [4529],Unadjusted,Dollars,81,thousands,3,v52367324,15.28.1,,x,,,0
Sep-19,Yukon,2016A000260,Miscellaneous store retailers [453],Unadjusted,Dollars,81,thousands,3,v52367325,15.29.1,3745,B,,,0
Sep-19,Yukon,2016A000260,Cannabis stores [453993],Unadjusted,Dollars,81,thousands,3,v1035339096,15.30.1,493,C,,,0
Sep-19,Northwest Territories,2016A000261,Retail trade [44-45],Unadjusted,Dollars,81,thousands,3,v52367333,16.1.1,65007,A,,,0
Sep-19,Northwest Territories,2016A000261,Retail trade [44-45],Seasonally adjusted,Dollars,81,thousands,3,v52367334,16.1.2,65611,A,,,0
Sep-19,Northwest Territories,2016A000261,Motor vehicle and parts dealers [441],Unadjusted,Dollars,81,thousands,3,v52367345,16.2.1,14901,B,,,0
Sep-19,Northwest Territories,2016A000261,Automobile dealers [4411],Unadjusted,Dollars,81,thousands,3,v52367356,16.3.1,,x,,,0
Sep-19,Northwest Territories,2016A000261,New car dealers [44111],Unadjusted,Dollars,81,thousands,3,v52367357,16.4.1,,x,,,0
Sep-19,Northwest Territories,2016A000261,Used car dealers [44112],Unadjusted,Dollars,81,thousands,3,v65806194,16.5.1,,..,,,0
Sep-19,Northwest Territories,2016A000261,Other motor vehicle dealers [4412],Unadjusted,Dollars,81,thousands,3,v52367359,16.6.1,690,A,,,0
Sep-19,Northwest Territories,2016A000261,"Automotive parts, accessories and tire stores [4413]",Unadjusted,Dollars,81,thousands,3,v52367360,16.7.1,,x,,,0
Sep-19,Northwest Territories,2016A000261,Furniture and home furnishings stores [442],Unadjusted,Dollars,81,thousands,3,v52367361,16.8.1,605,C,,,0
Sep-19,Northwest Territories,2016A000261,Furniture stores [4421],Unadjusted,Dollars,81,thousands,3,v52367362,16.9.1,,x,,,0
Sep-19,Northwest Territories,2016A000261,Home furnishings stores [4422],Unadjusted,Dollars,81,thousands,3,v52367335,16.10.1,,x,,,0
Sep-19,Northwest Territories,2016A000261,Electronics and appliance stores [443],Unadjusted,Dollars,81,thousands,3,v52367336,16.11.1,,x,,,0
Sep-19,Northwest Territories,2016A000261,Building material and garden equipment and supplies dealers [444],Unadjusted,Dollars,81,thousands,3,v52367337,16.12.1,,x,,,0
Sep-19,Northwest Territories,2016A000261,Food and beverage stores [445],Unadjusted,Dollars,81,thousands,3,v52367338,16.13.1,25508,A,,,0
Sep-19,Northwest Territories,2016A000261,Grocery stores [4451],Unadjusted,Dollars,81,thousands,3,v52367339,16.14.1,,x,,,0
Sep-19,Northwest Territories,2016A000261,Supermarkets and other grocery (except convenience) stores? [44511],Unadjusted,Dollars,81,thousands,3,v52367340,16.15.1,,x,,,0
Sep-19,Northwest Territories,2016A000261,Convenience stores [44512],Unadjusted,Dollars,81,thousands,3,v52367341,16.16.1,,x,,,0
Sep-19,Northwest Territories,2016A000261,Specialty food stores [4452],Unadjusted,Dollars,81,thousands,3,v52367342,16.17.1,,x,,,0
Sep-19,Northwest Territories,2016A000261,"Beer, wine and liquor stores [4453]",Unadjusted,Dollars,81,thousands,3,v52367343,16.18.1,,x,,,0
Sep-19,Northwest Territories,2016A000261,Health and personal care stores [446],Unadjusted,Dollars,81,thousands,3,v52367344,16.19.1,3076,A,,,0
Sep-19,Northwest Territories,2016A000261,Gasoline stations [447],Unadjusted,Dollars,81,thousands,3,v52367346,16.20.1,,x,,,0
Sep-19,Northwest Territories,2016A000261,Clothing and clothing accessories stores [448],Unadjusted,Dollars,81,thousands,3,v52367347,16.21.1,,x,,,0
Sep-19,Northwest Territories,2016A000261,Clothing stores [4481],Unadjusted,Dollars,81,thousands,3,v52367348,16.22.1,,x,,,0
Sep-19,Northwest Territories,2016A000261,Shoe stores [4482],Unadjusted,Dollars,81,thousands,3,v52367349,16.23.1,,..,,,0
Sep-19,Northwest Territories,2016A000261,"Jewellery, luggage and leather goods stores [4483]",Unadjusted,Dollars,81,thousands,3,v52367350,16.24.1,,x,,,0
Sep-19,Northwest Territories,2016A000261,"Sporting goods, hobby, book and music stores [451]",Unadjusted,Dollars,81,thousands,3,v52367351,16.25.1,,x,,,0
Sep-19,Northwest Territories,2016A000261,General merchandise stores [452],Unadjusted,Dollars,81,thousands,3,v52367352,16.26.1,,x,,,0
Sep-19,Northwest Territories,2016A000261,Department stores [4521],Unadjusted,Dollars,81,thousands,3,v52367353,16.27.1,,x,,,0
Sep-19,Northwest Territories,2016A000261,Other general merchandise stores [4529],Unadjusted,Dollars,81,thousands,3,v52367354,16.28.1,,x,,,0
Sep-19,Northwest Territories,2016A000261,Miscellaneous store retailers [453],Unadjusted,Dollars,81,thousands,3,v52367355,16.29.1,2374,A,,,0
Sep-19,Northwest Territories,2016A000261,Cannabis stores [453993],Unadjusted,Dollars,81,thousands,3,v1035339097,16.30.1,157,A,,,0
Sep-19,Nunavut,2016A000262,Retail trade [44-45],Unadjusted,Dollars,81,thousands,3,v52367363,17.1.1,38719,A,,,0
Sep-19,Nunavut,2016A000262,Retail trade [44-45],Seasonally adjusted,Dollars,81,thousands,3,v52367364,17.1.2,39439,A,,,0
Sep-19,Nunavut,2016A000262,Motor vehicle and parts dealers [441],Unadjusted,Dollars,81,thousands,3,v52367375,17.2.1,438,C,,,0
Sep-19,Nunavut,2016A000262,Automobile dealers [4411],Unadjusted,Dollars,81,thousands,3,v65806195,17.3.1,,..,,,0
Sep-19,Nunavut,2016A000262,New car dealers [44111],Unadjusted,Dollars,81,thousands,3,v66447957,17.4.1,,..,,,0
Sep-19,Nunavut,2016A000262,Used car dealers [44112],Unadjusted,Dollars,81,thousands,3,v65806196,17.5.1,,..,,,0
Sep-19,Nunavut,2016A000262,Other motor vehicle dealers [4412],Unadjusted,Dollars,81,thousands,3,v52367389,17.6.1,,x,,,0
Sep-19,Nunavut,2016A000262,"Automotive parts, accessories and tire stores [4413]",Unadjusted,Dollars,81,thousands,3,v52367390,17.7.1,,x,,,0
Sep-19,Nunavut,2016A000262,Furniture and home furnishings stores [442],Unadjusted,Dollars,81,thousands,3,v66447958,17.8.1,,..,,,0
Sep-19,Nunavut,2016A000262,Furniture stores [4421],Unadjusted,Dollars,81,thousands,3,v66447959,17.9.1,,..,,,0
Sep-19,Nunavut,2016A000262,Home furnishings stores [4422],Unadjusted,Dollars,81,thousands,3,v66447960,17.10.1,,..,,,0
Sep-19,Nunavut,2016A000262,Electronics and appliance stores [443],Unadjusted,Dollars,81,thousands,3,v52367366,17.11.1,,..,,,0
Sep-19,Nunavut,2016A000262,Building material and garden equipment and supplies dealers [444],Unadjusted,Dollars,81,thousands,3,v52367367,17.12.1,,x,,,0
Sep-19,Nunavut,2016A000262,Food and beverage stores [445],Unadjusted,Dollars,81,thousands,3,v52367368,17.13.1,,x,,,0
Sep-19,Nunavut,2016A000262,Grocery stores [4451],Unadjusted,Dollars,81,thousands,3,v52367369,17.14.1,,x,,,0
Sep-19,Nunavut,2016A000262,Supermarkets and other grocery (except convenience) stores? [44511],Unadjusted,Dollars,81,thousands,3,v52367370,17.15.1,30457,A,,,0
Sep-19,Nunavut,2016A000262,Convenience stores [44512],Unadjusted,Dollars,81,thousands,3,v52367371,17.16.1,,x,,,0
Sep-19,Nunavut,2016A000262,Specialty food stores [4452],Unadjusted,Dollars,81,thousands,3,v65939252,17.17.1,,..,,,0
Sep-19,Nunavut,2016A000262,"Beer, wine and liquor stores [4453]",Unadjusted,Dollars,81,thousands,3,v52367373,17.18.1,,x,,,0
Sep-19,Nunavut,2016A000262,Health and personal care stores [446],Unadjusted,Dollars,81,thousands,3,v52367374,17.19.1,,x,,,0
Sep-19,Nunavut,2016A000262,Gasoline stations [447],Unadjusted,Dollars,81,thousands,3,v52367376,17.20.1,,x,,,0
Sep-19,Nunavut,2016A000262,Clothing and clothing accessories stores [448],Unadjusted,Dollars,81,thousands,3,v65939253,17.21.1,,..,,,0
Sep-19,Nunavut,2016A000262,Clothing stores [4481],Unadjusted,Dollars,81,thousands,3,v66447961,17.22.1,,..,,,0
Sep-19,Nunavut,2016A000262,Shoe stores [4482],Unadjusted,Dollars,81,thousands,3,v66447962,17.23.1,,..,,,0
Sep-19,Nunavut,2016A000262,"Jewellery, luggage and leather goods stores [4483]",Unadjusted,Dollars,81,thousands,3,v65939254,17.24.1,,..,,,0
Sep-19,Nunavut,2016A000262,"Sporting goods, hobby, book and music stores [451]",Unadjusted,Dollars,81,thousands,3,v52367381,17.25.1,,x,,,0
Sep-19,Nunavut,2016A000262,General merchandise stores [452],Unadjusted,Dollars,81,thousands,3,v52367382,17.26.1,4037,A,,,0
Sep-19,Nunavut,2016A000262,Department stores [4521],Unadjusted,Dollars,81,thousands,3,v66447963,17.27.1,,..,,,0
Sep-19,Nunavut,2016A000262,Other general merchandise stores [4529],Unadjusted,Dollars,81,thousands,3,v52367384,17.28.1,4037,A,,,0
Sep-19,Nunavut,2016A000262,Miscellaneous store retailers [453],Unadjusted,Dollars,81,thousands,3,v52367385,17.29.1,,x,,,0
Sep-19,Nunavut,2016A000262,Cannabis stores [453993],Unadjusted,Dollars,81,thousands,3,v1035339098,17.30.1,,..,,,0
Oct-19,Canada,2016A000011124,Retail trade [44-45],Unadjusted,Dollars,81,thousands,3,v52367096,1.1.1,52425670,A,,,0
Oct-19,Canada,2016A000011124,Retail trade [44-45],Seasonally adjusted,Dollars,81,thousands,3,v52367097,1.1.2,50799759,A,,,0
Oct-19,Canada,2016A000011124,Motor vehicle and parts dealers [441],Unadjusted,Dollars,81,thousands,3,v52367118,1.2.1,14297923,A,,,0
Oct-19,Canada,2016A000011124,Motor vehicle and parts dealers [441],Seasonally adjusted,Dollars,81,thousands,3,v52367119,1.2.2,13488528,A,,,0
Oct-19,Canada,2016A000011124,Automobile dealers [4411],Unadjusted,Dollars,81,thousands,3,v52367140,1.3.1,12432496,A,,,0
Oct-19,Canada,2016A000011124,Automobile dealers [4411],Seasonally adjusted,Dollars,81,thousands,3,v52367141,1.3.2,11776208,A,,,0
Oct-19,Canada,2016A000011124,New car dealers [44111],Unadjusted,Dollars,81,thousands,3,v52367142,1.4.1,11395820,A,,,0
Oct-19,Canada,2016A000011124,New car dealers [44111],Seasonally adjusted,Dollars,81,thousands,3,v52367143,1.4.2,10777011,A,,,0
Oct-19,Canada,2016A000011124,Used car dealers [44112],Unadjusted,Dollars,81,thousands,3,v52367144,1.5.1,1036676,A,,,0
Oct-19,Canada,2016A000011124,Used car dealers [44112],Seasonally adjusted,Dollars,81,thousands,3,v52367145,1.5.2,999197,A,,,0
Oct-19,Canada,2016A000011124,Other motor vehicle dealers [4412],Unadjusted,Dollars,81,thousands,3,v52367146,1.6.1,726530,A,,,0
Oct-19,Canada,2016A000011124,Other motor vehicle dealers [4412],Seasonally adjusted,Dollars,81,thousands,3,v52367147,1.6.2,858163,A,,,0
Oct-19,Canada,2016A000011124,"Automotive parts, accessories and tire stores [4413]",Unadjusted,Dollars,81,thousands,3,v52367148,1.7.1,1138897,A,,,0
Oct-19,Canada,2016A000011124,"Automotive parts, accessories and tire stores [4413]",Seasonally adjusted,Dollars,81,thousands,3,v52367149,1.7.2,854157,A,,,0
Oct-19,Canada,2016A000011124,Furniture and home furnishings stores [442],Unadjusted,Dollars,81,thousands,3,v52367150,1.8.1,1579099,A,,,0
Oct-19,Canada,2016A000011124,Furniture and home furnishings stores [442],Seasonally adjusted,Dollars,81,thousands,3,v52367151,1.8.2,1569824,A,,,0
Oct-19,Canada,2016A000011124,Furniture stores [4421],Unadjusted,Dollars,81,thousands,3,v52367152,1.9.1,981845,A,,,0
Oct-19,Canada,2016A000011124,Furniture stores [4421],Seasonally adjusted,Dollars,81,thousands,3,v52367153,1.9.2,990971,A,,,0
Oct-19,Canada,2016A000011124,Home furnishings stores [4422],Unadjusted,Dollars,81,thousands,3,v52367098,1.10.1,597254,A,,,0
Oct-19,Canada,2016A000011124,Home furnishings stores [4422],Seasonally adjusted,Dollars,81,thousands,3,v52367099,1.10.2,578854,A,,,0
Oct-19,Canada,2016A000011124,Electronics and appliance stores [443],Unadjusted,Dollars,81,thousands,3,v52367100,1.11.1,1109898,A,,,0
Oct-19,Canada,2016A000011124,Electronics and appliance stores [443],Seasonally adjusted,Dollars,81,thousands,3,v52367101,1.11.2,1134355,A,,,0
Oct-19,Canada,2016A000011124,Building material and garden equipment and supplies dealers [444],Unadjusted,Dollars,81,thousands,3,v52367102,1.12.1,3377133,A,,,0
Oct-19,Canada,2016A000011124,Building material and garden equipment and supplies dealers [444],Seasonally adjusted,Dollars,81,thousands,3,v52367103,1.12.2,3129076,A,,,0
Oct-19,Canada,2016A000011124,Food and beverage stores [445],Unadjusted,Dollars,81,thousands,3,v52367104,1.13.1,10795197,A,,,0
Oct-19,Canada,2016A000011124,Food and beverage stores [445],Seasonally adjusted,Dollars,81,thousands,3,v52367105,1.13.2,10786301,A,,,0
Oct-19,Canada,2016A000011124,Grocery stores [4451],Unadjusted,Dollars,81,thousands,3,v52367106,1.14.1,8134834,A,,,0
Oct-19,Canada,2016A000011124,Grocery stores [4451],Seasonally adjusted,Dollars,81,thousands,3,v52367107,1.14.2,8085778,A,,,0
Oct-19,Canada,2016A000011124,Supermarkets and other grocery (except convenience) stores? [44511],Unadjusted,Dollars,81,thousands,3,v52367108,1.15.1,7480166,A,,,0
Oct-19,Canada,2016A000011124,Supermarkets and other grocery (except convenience) stores? [44511],Seasonally adjusted,Dollars,81,thousands,3,v52367109,1.15.2,7448330,A,,,0
Oct-19,Canada,2016A000011124,Convenience stores [44512],Unadjusted,Dollars,81,thousands,3,v52367110,1.16.1,654668,A,,,0
Oct-19,Canada,2016A000011124,Convenience stores [44512],Seasonally adjusted,Dollars,81,thousands,3,v52367111,1.16.2,637448,A,,,0
Oct-19,Canada,2016A000011124,Specialty food stores [4452],Unadjusted,Dollars,81,thousands,3,v52367112,1.17.1,692217,A,,,0
Oct-19,Canada,2016A000011124,Specialty food stores [4452],Seasonally adjusted,Dollars,81,thousands,3,v52367113,1.17.2,675463,A,,,0
Oct-19,Canada,2016A000011124,"Beer, wine and liquor stores [4453]",Unadjusted,Dollars,81,thousands,3,v52367114,1.18.1,1968146,A,,,0
Oct-19,Canada,2016A000011124,"Beer, wine and liquor stores [4453]",Seasonally adjusted,Dollars,81,thousands,3,v52367115,1.18.2,2025060,A,,,0
Oct-19,Canada,2016A000011124,Health and personal care stores [446],Unadjusted,Dollars,81,thousands,3,v52367116,1.19.1,4050216,A,,,0
Oct-19,Canada,2016A000011124,Health and personal care stores [446],Seasonally adjusted,Dollars,81,thousands,3,v52367117,1.19.2,3890772,A,,,0
Oct-19,Canada,2016A000011124,Gasoline stations [447],Unadjusted,Dollars,81,thousands,3,v52367120,1.20.1,5496434,A,,,0
Oct-19,Canada,2016A000011124,Gasoline stations [447],Seasonally adjusted,Dollars,81,thousands,3,v52367121,1.20.2,5302303,A,,,0
Oct-19,Canada,2016A000011124,Clothing and clothing accessories stores [448],Unadjusted,Dollars,81,thousands,3,v52367122,1.21.1,3079569,A,,,0
Oct-19,Canada,2016A000011124,Clothing and clothing accessories stores [448],Seasonally adjusted,Dollars,81,thousands,3,v52367123,1.21.2,2967137,A,,,0
Oct-19,Canada,2016A000011124,Clothing stores [4481],Unadjusted,Dollars,81,thousands,3,v52367124,1.22.1,2440673,A,,,0
Oct-19,Canada,2016A000011124,Clothing stores [4481],Seasonally adjusted,Dollars,81,thousands,3,v52367125,1.22.2,2313314,A,,,0
Oct-19,Canada,2016A000011124,Shoe stores [4482],Unadjusted,Dollars,81,thousands,3,v52367126,1.23.1,352379,A,,,0
Oct-19,Canada,2016A000011124,Shoe stores [4482],Seasonally adjusted,Dollars,81,thousands,3,v52367127,1.23.2,330807,A,,,0
Oct-19,Canada,2016A000011124,"Jewellery, luggage and leather goods stores [4483]",Unadjusted,Dollars,81,thousands,3,v52367128,1.24.1,286517,A,,,0
Oct-19,Canada,2016A000011124,"Jewellery, luggage and leather goods stores [4483]",Seasonally adjusted,Dollars,81,thousands,3,v52367129,1.24.2,323016,A,,,0
Oct-19,Canada,2016A000011124,"Sporting goods, hobby, book and music stores [451]",Unadjusted,Dollars,81,thousands,3,v52367130,1.25.1,913047,A,,,0
Oct-19,Canada,2016A000011124,"Sporting goods, hobby, book and music stores [451]",Seasonally adjusted,Dollars,81,thousands,3,v52367131,1.25.2,1006465,A,,,0
Oct-19,Canada,2016A000011124,General merchandise stores [452],Unadjusted,Dollars,81,thousands,3,v52367132,1.26.1,6189467,A,,,0
Oct-19,Canada,2016A000011124,General merchandise stores [452],Seasonally adjusted,Dollars,81,thousands,3,v52367133,1.26.2,6080944,A,,,0
Oct-19,Canada,2016A000011124,Department stores [4521],Unadjusted,Dollars,81,thousands,3,v52367134,1.27.1,,x,,,0
Oct-19,Canada,2016A000011124,Department stores [4521],Seasonally adjusted,Dollars,81,thousands,3,v52367135,1.27.2,,x,,,0
Oct-19,Canada,2016A000011124,Other general merchandise stores [4529],Unadjusted,Dollars,81,thousands,3,v52367136,1.28.1,,x,,,0
Oct-19,Canada,2016A000011124,Other general merchandise stores [4529],Seasonally adjusted,Dollars,81,thousands,3,v52367137,1.28.2,,x,,,0
Oct-19,Canada,2016A000011124,Miscellaneous store retailers [453],Unadjusted,Dollars,81,thousands,3,v52367138,1.29.1,1537688,A,,,0
Oct-19,Canada,2016A000011124,Miscellaneous store retailers [453],Seasonally adjusted,Dollars,81,thousands,3,v52367139,1.29.2,1444054,A,,,0
Oct-19,Canada,2016A000011124,Cannabis stores [453993],Unadjusted,Dollars,81,thousands,3,v1035339082,1.30.1,129980,A,,,0
Oct-19,Canada,2016A000011124,Cannabis stores [453993],Seasonally adjusted,Dollars,81,thousands,3,v1035339099,1.30.2,129980,A,,,0
Oct-19,Newfoundland and Labrador,2016A000210,Retail trade [44-45],Unadjusted,Dollars,81,thousands,3,v52367393,2.1.1,812402,A,,,0
Oct-19,Newfoundland and Labrador,2016A000210,Retail trade [44-45],Seasonally adjusted,Dollars,81,thousands,3,v52367394,2.1.2,770785,A,,,0
Oct-19,Newfoundland and Labrador,2016A000210,Motor vehicle and parts dealers [441],Unadjusted,Dollars,81,thousands,3,v52367405,2.2.1,221208,A,,,0
Oct-19,Newfoundland and Labrador,2016A000210,Automobile dealers [4411],Unadjusted,Dollars,81,thousands,3,v52367416,2.3.1,178163,A,,,0
Oct-19,Newfoundland and Labrador,2016A000210,New car dealers [44111],Unadjusted,Dollars,81,thousands,3,v52367417,2.4.1,168788,A,,,0
Oct-19,Newfoundland and Labrador,2016A000210,Used car dealers [44112],Unadjusted,Dollars,81,thousands,3,v52367418,2.5.1,9375,C,,,0
Oct-19,Newfoundland and Labrador,2016A000210,Other motor vehicle dealers [4412],Unadjusted,Dollars,81,thousands,3,v52367419,2.6.1,23800,C,,,0
Oct-19,Newfoundland and Labrador,2016A000210,"Automotive parts, accessories and tire stores [4413]",Unadjusted,Dollars,81,thousands,3,v52367420,2.7.1,19246,B,,,0
Oct-19,Newfoundland and Labrador,2016A000210,Furniture and home furnishings stores [442],Unadjusted,Dollars,81,thousands,3,v52367421,2.8.1,,x,,,0
Oct-19,Newfoundland and Labrador,2016A000210,Furniture stores [4421],Unadjusted,Dollars,81,thousands,3,v52367422,2.9.1,12053,A,,,0
Oct-19,Newfoundland and Labrador,2016A000210,Home furnishings stores [4422],Unadjusted,Dollars,81,thousands,3,v52367395,2.10.1,,x,,,0
Oct-19,Newfoundland and Labrador,2016A000210,Electronics and appliance stores [443],Unadjusted,Dollars,81,thousands,3,v52367396,2.11.1,5375,A,,,0
Oct-19,Newfoundland and Labrador,2016A000210,Building material and garden equipment and supplies dealers [444],Unadjusted,Dollars,81,thousands,3,v52367397,2.12.1,,x,,,0
Oct-19,Newfoundland and Labrador,2016A000210,Food and beverage stores [445],Unadjusted,Dollars,81,thousands,3,v52367398,2.13.1,160476,A,,,0
Oct-19,Newfoundland and Labrador,2016A000210,Grocery stores [4451],Unadjusted,Dollars,81,thousands,3,v52367399,2.14.1,132961,A,,,0
Oct-19,Newfoundland and Labrador,2016A000210,Supermarkets and other grocery (except convenience) stores? [44511],Unadjusted,Dollars,81,thousands,3,v52367400,2.15.1,107134,A,,,0
Oct-19,Newfoundland and Labrador,2016A000210,Convenience stores [44512],Unadjusted,Dollars,81,thousands,3,v52367401,2.16.1,25827,A,,,0
Oct-19,Newfoundland and Labrador,2016A000210,Specialty food stores [4452],Unadjusted,Dollars,81,thousands,3,v52367402,2.17.1,,x,,,0
Oct-19,Newfoundland and Labrador,2016A000210,"Beer, wine and liquor stores [4453]",Unadjusted,Dollars,81,thousands,3,v52367403,2.18.1,,x,,,0
Oct-19,Newfoundland and Labrador,2016A000210,Health and personal care stores [446],Unadjusted,Dollars,81,thousands,3,v52367404,2.19.1,59665,A,,,0
Oct-19,Newfoundland and Labrador,2016A000210,Gasoline stations [447],Unadjusted,Dollars,81,thousands,3,v52367406,2.20.1,123836,E,,,0
Oct-19,Newfoundland and Labrador,2016A000210,Clothing and clothing accessories stores [448],Unadjusted,Dollars,81,thousands,3,v52367407,2.21.1,24610,A,,,0
Oct-19,Newfoundland and Labrador,2016A000210,Clothing stores [4481],Unadjusted,Dollars,81,thousands,3,v52367408,2.22.1,20046,A,,,0
Oct-19,Newfoundland and Labrador,2016A000210,Shoe stores [4482],Unadjusted,Dollars,81,thousands,3,v52367409,2.23.1,,x,,,0
Oct-19,Newfoundland and Labrador,2016A000210,"Jewellery, luggage and leather goods stores [4483]",Unadjusted,Dollars,81,thousands,3,v52367410,2.24.1,,x,,,0
